listing_id,city,neighbourhood,price,rooms_left,is_pet_friendly,near_transit,has_breakfast,avg_30d_price,deal_threshold,is_deal,deal_percentage,tags,limited_availability,availability_level,neighbourhood_group,deal_start,deal_expiry,days_until_expiry,why_this_deal,what_to_watch
52699702,NYC,Wakefield,168.0,9,1,1,1,180.12,153.102,False,6.7,"Pet-friendly, Near transit, Breakfast included",False,Medium,Bronx,2025-12-06 00:45:32.866180,2025-12-10 00:45:32.866180,3,"pet-friendly, in Bronx",book within 48h for best rate
52619880,NYC,Upper West Side,185.0,28,1,1,0,204.22,173.587,False,9.4,"Pet-friendly, Near transit",False,High,Manhattan,2025-12-03 00:45:32.866180,2025-12-11 00:45:32.866180,4,"pet-friendly, in Manhattan",book within 48h for best rate
595600619955010173,NYC,Wakefield,95.0,14,1,1,1,91.15,77.4775,False,0.0,"Pet-friendly, Near transit, Breakfast included",False,Medium,Bronx,2025-12-01 00:45:32.866180,2025-12-09 00:45:32.866180,2,"pet-friendly, in Bronx",expires in 2d
40452853,NYC,Edenwald,100.0,9,1,0,0,98.61,83.8185,False,0.0,Pet-friendly,False,Medium,Bronx,2025-12-05 00:45:32.866180,2025-12-11 00:45:32.866180,4,"pet-friendly, in Bronx",book within 48h for best rate
38818769,NYC,Marine Park,150.0,13,0,0,0,167.99,142.7915,False,10.7,Standard,False,Medium,Manhattan,2025-12-06 00:45:32.866180,2025-12-18 00:45:32.866180,11,"11% off, in Manhattan",book within 48h for best rate
50361660,NYC,Central Park,250.0,26,1,0,0,286.81,243.7885,False,12.8,Pet-friendly,False,High,Manhattan,2025-12-06 00:45:32.866180,2025-12-16 00:45:32.866180,9,"13% off, pet-friendly, in Manhattan",book within 48h for best rate
50137990,NYC,Rosedale,200.0,21,0,0,1,199.14,169.26899999999998,False,0.0,Breakfast included,False,High,Queens,2025-12-07 00:45:32.866180,2025-12-11 00:45:32.866180,4,"breakfast included, in Queens",book within 48h for best rate
8542394,NYC,Upper West Side,131.0,27,1,0,1,119.97,101.97449999999999,False,0.0,"Pet-friendly, Breakfast included",False,High,Manhattan,2025-12-04 00:45:32.866180,2025-12-13 00:45:32.866180,6,"pet-friendly, in Manhattan",book within 48h for best rate
7144168,NYC,Ellis Island,116.0,7,0,1,1,105.81,89.9385,False,0.0,"Near transit, Breakfast included",False,Low,Manhattan,2025-12-04 00:45:32.866180,2025-12-18 00:45:32.866180,11,"near transit, in Manhattan",book within 48h for best rate
16435760,NYC,North Riverdale,285.0,25,0,0,1,295.58,251.24299999999997,False,3.6,Breakfast included,False,High,Bronx,2025-12-03 00:45:32.866180,2025-12-12 00:45:32.866180,5,"breakfast included, in Bronx",book within 48h for best rate
43285930,NYC,Upper West Side,126.0,24,0,0,0,132.04,112.234,False,4.6,Standard,False,High,Manhattan,2025-12-05 00:45:32.866180,2025-12-17 00:45:32.866180,10,in Manhattan,book within 48h for best rate
44230903,NYC,Ellis Island,169.0,10,0,1,1,191.2,162.51999999999998,False,11.6,"Near transit, Breakfast included",False,Medium,Manhattan,2025-12-03 00:45:32.866180,2025-12-20 00:45:32.866180,13,"12% off, near transit, in Manhattan",book within 48h for best rate
31360977,NYC,Cambria Heights,75.0,19,0,0,1,78.95,67.1075,False,5.0,Breakfast included,False,High,Queens,2025-12-07 00:45:32.866180,2025-12-11 00:45:32.866180,4,"breakfast included, in Queens",book within 48h for best rate
3311335,NYC,Washington Heights,68.0,29,0,1,1,72.23,61.3955,False,5.9,"Near transit, Breakfast included",False,High,Manhattan,2025-12-06 00:45:32.866180,2025-12-18 00:45:32.866180,11,"near transit, in Manhattan",book within 48h for best rate
50471220,NYC,Randall Manor,123.0,13,0,0,1,129.17,109.79449999999999,False,4.8,Breakfast included,False,Medium,Staten Island,2025-12-04 00:45:32.866180,2025-12-19 00:45:32.866180,12,"breakfast included, in Staten Island",book within 48h for best rate
920716,NYC,Central Park,215.0,7,1,0,1,236.94,201.399,False,9.3,"Pet-friendly, Breakfast included",False,Low,Manhattan,2025-12-04 00:45:32.866180,2025-12-12 00:45:32.866180,5,"pet-friendly, in Manhattan",book within 48h for best rate
22207034,NYC,Cambria Heights,127.0,16,1,1,0,129.44,110.024,False,1.9,"Pet-friendly, Near transit",False,High,Queens,2025-12-06 00:45:32.866180,2025-12-16 00:45:32.866180,9,"pet-friendly, in Queens",book within 48h for best rate
598729172519132883,NYC,Floral Park,215.0,20,1,1,0,211.48,179.75799999999998,False,0.0,"Pet-friendly, Near transit",False,High,Manhattan,2025-12-07 00:45:32.866180,2025-12-14 00:45:32.866180,7,"pet-friendly, in Manhattan",book within 48h for best rate
50026613,NYC,Queens Village,108.0,20,0,0,1,119.65,101.7025,False,9.7,Breakfast included,False,High,Queens,2025-12-03 00:45:32.866180,2025-12-20 00:45:32.866180,13,"breakfast included, in Queens",book within 48h for best rate
30264146,NYC,Upper West Side,101.0,9,0,0,0,94.1,79.985,False,0.0,Standard,False,Medium,Manhattan,2025-12-06 00:45:32.866180,2025-12-12 00:45:32.866180,5,in Manhattan,book within 48h for best rate
52836629,NYC,Cambria Heights,93.0,13,0,1,1,84.58,71.893,False,0.0,"Near transit, Breakfast included",False,Medium,Queens,2025-12-06 00:45:32.866180,2025-12-09 00:45:32.866180,2,"near transit, in Queens",expires in 2d
23563322,NYC,Little Neck,124.0,16,0,0,0,120.88,102.74799999999999,False,0.0,Standard,False,High,Queens,2025-12-06 00:45:32.866180,2025-12-14 00:45:32.866180,7,in Queens,book within 48h for best rate
22087812,NYC,Park Hill,90.0,7,1,0,1,91.28,77.588,False,1.4,"Pet-friendly, Breakfast included",False,Low,Manhattan,2025-12-03 00:45:32.866180,2025-12-13 00:45:32.866180,6,"pet-friendly, in Manhattan",book within 48h for best rate
53758675,NYC,Cambria Heights,107.0,14,0,1,0,99.66,84.711,False,0.0,Near transit,False,Medium,Queens,2025-12-06 00:45:32.866180,2025-12-13 00:45:32.866180,6,"near transit, in Queens",book within 48h for best rate
53809480,NYC,Marine Park,121.0,15,1,1,0,128.14,108.91899999999998,False,5.6,"Pet-friendly, Near transit",False,Medium,Manhattan,2025-12-01 00:45:32.866180,2025-12-20 00:45:32.866180,13,"pet-friendly, in Manhattan",book within 48h for best rate
14082314,NYC,Wakefield,375.0,29,1,0,1,391.53,332.80049999999994,False,4.2,"Pet-friendly, Breakfast included",False,High,Bronx,2025-12-05 00:45:32.866180,2025-12-18 00:45:32.866180,11,"pet-friendly, in Bronx",book within 48h for best rate
30060416,NYC,North Riverdale,120.0,26,1,0,0,127.05,107.99249999999999,False,5.5,Pet-friendly,False,High,Bronx,2025-12-05 00:45:32.866180,2025-12-17 00:45:32.866180,10,"pet-friendly, in Bronx",book within 48h for best rate
33117486,NYC,Van Cortlandt Park,154.0,9,1,0,1,172.73,146.82049999999998,False,10.8,"Pet-friendly, Breakfast included",False,Medium,Manhattan,2025-12-07 00:45:32.866180,2025-12-17 00:45:32.866180,10,"11% off, pet-friendly, in Manhattan",book within 48h for best rate
35939253,NYC,Upper West Side,149.0,25,0,1,0,154.04,130.934,False,3.3,Near transit,False,High,Manhattan,2025-12-03 00:45:32.866180,2025-12-20 00:45:32.866180,13,"near transit, in Manhattan",book within 48h for best rate
51772912,NYC,Van Cortlandt Park,99.0,10,0,0,0,112.51,95.6335,False,12.0,Standard,False,Medium,Manhattan,2025-12-02 00:45:32.866180,2025-12-11 00:45:32.866180,4,"12% off, in Manhattan",book within 48h for best rate
3824445,NYC,Upper West Side,80.0,12,0,0,1,77.08,65.518,False,0.0,Breakfast included,False,Medium,Manhattan,2025-12-03 00:45:32.866180,2025-12-12 00:45:32.866180,5,"breakfast included, in Manhattan",book within 48h for best rate
43386772,NYC,Wakefield,268.0,13,1,0,0,301.39,256.18149999999997,False,11.1,Pet-friendly,False,Medium,Bronx,2025-12-07 00:45:32.866180,2025-12-11 00:45:32.866180,4,"11% off, pet-friendly, in Bronx",book within 48h for best rate
26028786,NYC,Marine Park,85.0,22,0,1,0,87.77,74.6045,False,3.2,Near transit,False,High,Manhattan,2025-12-04 00:45:32.866180,2025-12-09 00:45:32.866180,2,"near transit, in Manhattan",expires in 2d
44197187,NYC,Van Cortlandt Park,96.0,20,0,0,0,93.78,79.713,False,0.0,Standard,False,High,Manhattan,2025-12-07 00:45:32.866180,2025-12-15 00:45:32.866180,8,in Manhattan,book within 48h for best rate
15485974,NYC,Upper West Side,98.0,22,1,1,0,92.08,78.268,False,0.0,"Pet-friendly, Near transit",False,High,Manhattan,2025-12-04 00:45:32.866180,2025-12-16 00:45:32.866180,9,"pet-friendly, in Manhattan",book within 48h for best rate
44647753,NYC,Rosedale,91.0,26,1,0,1,104.49,88.81649999999999,False,12.9,"Pet-friendly, Breakfast included",False,High,Queens,2025-12-04 00:45:32.866180,2025-12-17 00:45:32.866180,10,"13% off, pet-friendly, in Queens",book within 48h for best rate
52078462,NYC,Howland Hook,103.0,8,0,0,0,100.09,85.0765,False,0.0,Standard,False,Low,Staten Island,2025-12-01 00:45:32.866180,2025-12-12 00:45:32.866180,5,in Staten Island,book within 48h for best rate
12805275,NYC,Van Cortlandt Park,79.0,18,0,0,1,86.22,73.28699999999999,False,8.4,Breakfast included,False,High,Manhattan,2025-12-04 00:45:32.866180,2025-12-11 00:45:32.866180,4,"breakfast included, in Manhattan",book within 48h for best rate
54205466,NYC,Upper West Side,85.0,28,1,0,1,83.75,71.1875,False,0.0,"Pet-friendly, Breakfast included",False,High,Manhattan,2025-12-03 00:45:32.866180,2025-12-11 00:45:32.866180,4,"pet-friendly, in Manhattan",book within 48h for best rate
15889061,NYC,Upper West Side,105.0,11,0,0,1,94.96,80.716,False,0.0,Breakfast included,False,Medium,Manhattan,2025-12-03 00:45:32.866180,2025-12-10 00:45:32.866180,3,"breakfast included, in Manhattan",book within 48h for best rate
17778366,NYC,Rockaway Park,222.0,24,1,1,1,254.91,216.6735,False,12.9,"Pet-friendly, Near transit, Breakfast included",False,High,Manhattan,2025-12-01 00:45:32.866180,2025-12-10 00:45:32.866180,3,"13% off, pet-friendly, in Manhattan",book within 48h for best rate
52625562,NYC,Cambria Heights,224.0,28,0,1,1,236.35,200.89749999999998,False,5.2,"Near transit, Breakfast included",False,High,Queens,2025-12-07 00:45:32.866180,2025-12-16 00:45:32.866180,9,"near transit, in Queens",book within 48h for best rate
30451032,NYC,Rosedale,71.0,6,0,1,1,66.74,56.72899999999999,False,0.0,"Near transit, Breakfast included",False,Low,Queens,2025-12-04 00:45:32.866180,2025-12-14 00:45:32.866180,7,"near transit, in Queens",book within 48h for best rate
38576505,NYC,Marine Park,400.0,28,1,0,0,410.06,348.551,False,2.5,Pet-friendly,False,High,Manhattan,2025-12-02 00:45:32.866180,2025-12-12 00:45:32.866180,5,"pet-friendly, in Manhattan",book within 48h for best rate
576651978675470089,NYC,Hell's Kitchen,200.0,13,1,0,0,200.48,170.408,False,0.2,Pet-friendly,False,Medium,Manhattan,2025-12-06 00:45:32.866180,2025-12-13 00:45:32.866180,6,"pet-friendly, in Manhattan",book within 48h for best rate
33344540,NYC,Marine Park,149.0,26,1,1,0,154.82,131.59699999999998,False,3.8,"Pet-friendly, Near transit",False,High,Manhattan,2025-12-07 00:45:32.866180,2025-12-19 00:45:32.866180,12,"pet-friendly, in Manhattan",book within 48h for best rate
14613005,NYC,Van Cortlandt Park,195.0,13,0,1,1,215.83,183.4555,False,9.7,"Near transit, Breakfast included",False,Medium,Manhattan,2025-12-04 00:45:32.866180,2025-12-12 00:45:32.866180,5,"near transit, in Manhattan",book within 48h for best rate
51449753,NYC,Van Cortlandt Park,319.0,26,1,1,1,358.56,304.776,False,11.0,"Pet-friendly, Near transit, Breakfast included",False,High,Manhattan,2025-12-07 00:45:32.866180,2025-12-17 00:45:32.866180,10,"11% off, pet-friendly, in Manhattan",book within 48h for best rate
49814585,NYC,Randall Manor,175.0,5,0,1,1,158.0,134.29999999999998,False,0.0,"Near transit, Breakfast included",False,Low,Staten Island,2025-12-07 00:45:32.866180,2025-12-14 00:45:32.866180,7,"near transit, in Staten Island",book within 48h for best rate
34822061,NYC,Throgs Neck,175.0,20,1,1,1,186.73,158.7205,False,6.3,"Pet-friendly, Near transit, Breakfast included",False,High,Bronx,2025-12-03 00:45:32.866180,2025-12-11 00:45:32.866180,4,"pet-friendly, in Bronx",book within 48h for best rate
37799344,NYC,Wakefield,91.0,12,1,1,1,90.0,76.5,False,0.0,"Pet-friendly, Near transit, Breakfast included",False,Medium,Bronx,2025-12-04 00:45:32.866180,2025-12-12 00:45:32.866180,5,"pet-friendly, in Bronx",book within 48h for best rate
53317600,NYC,Wakefield,166.0,9,1,0,0,182.64,155.24399999999997,False,9.1,Pet-friendly,False,Medium,Bronx,2025-12-02 00:45:32.866180,2025-12-19 00:45:32.866180,12,"pet-friendly, in Bronx",book within 48h for best rate
50705575,NYC,Cambria Heights,145.0,21,1,1,1,163.22,138.737,False,11.2,"Pet-friendly, Near transit, Breakfast included",False,High,Queens,2025-12-03 00:45:32.866180,2025-12-12 00:45:32.866180,5,"11% off, pet-friendly, in Queens",book within 48h for best rate
12365238,NYC,Upper West Side,96.0,11,1,1,0,99.34,84.43900000000001,False,3.4,"Pet-friendly, Near transit",False,Medium,Manhattan,2025-12-04 00:45:32.866180,2025-12-17 00:45:32.866180,10,"pet-friendly, in Manhattan",book within 48h for best rate
17788472,NYC,Upper West Side,92.0,18,1,1,0,103.8,88.22999999999999,False,11.4,"Pet-friendly, Near transit",False,High,Manhattan,2025-12-07 00:45:32.866180,2025-12-20 00:45:32.866180,13,"11% off, pet-friendly, in Manhattan",book within 48h for best rate
24700474,NYC,Wakefield,110.0,19,0,0,0,99.18,84.303,False,0.0,Standard,False,High,Bronx,2025-12-01 00:45:32.866180,2025-12-15 00:45:32.866180,8,in Bronx,book within 48h for best rate
51728400,NYC,Cambria Heights,176.0,7,1,0,1,183.52,155.99200000000002,False,4.1,"Pet-friendly, Breakfast included",False,Low,Queens,2025-12-05 00:45:32.866180,2025-12-18 00:45:32.866180,11,"pet-friendly, in Queens",book within 48h for best rate
51918445,NYC,Rockaway Beach,324.0,15,0,0,0,352.05,299.2425,False,8.0,Standard,False,Medium,Queens,2025-12-03 00:45:32.866180,2025-12-15 00:45:32.866180,8,in Queens,book within 48h for best rate
53782895,NYC,Randall Manor,190.0,17,1,1,0,183.27,155.7795,False,0.0,"Pet-friendly, Near transit",False,High,Staten Island,2025-12-03 00:45:32.866180,2025-12-19 00:45:32.866180,12,"pet-friendly, in Staten Island",book within 48h for best rate
38893880,NYC,Tribeca,499.0,21,1,0,0,490.18,416.653,False,0.0,Pet-friendly,False,High,Manhattan,2025-12-03 00:45:32.866180,2025-12-17 00:45:32.866180,10,"pet-friendly, in Manhattan",book within 48h for best rate
671220,NYC,Upper West Side,185.0,22,1,0,0,188.36,160.106,False,1.8,Pet-friendly,False,High,Manhattan,2025-12-04 00:45:32.866180,2025-12-13 00:45:32.866180,6,"pet-friendly, in Manhattan",book within 48h for best rate
21098315,NYC,Upper West Side,295.0,7,1,0,1,313.24,266.254,False,5.8,"Pet-friendly, Breakfast included",False,Low,Manhattan,2025-12-05 00:45:32.866180,2025-12-10 00:45:32.866180,3,"pet-friendly, in Manhattan",book within 48h for best rate
28719937,NYC,Upper West Side,285.0,7,1,0,0,282.24,239.904,False,0.0,Pet-friendly,False,Low,Manhattan,2025-12-07 00:45:32.866180,2025-12-11 00:45:32.866180,4,"pet-friendly, in Manhattan",book within 48h for best rate
50678248,NYC,Flushing Meadows Corona Park,115.0,16,1,0,1,113.86,96.78099999999999,False,0.0,"Pet-friendly, Breakfast included",False,High,Manhattan,2025-12-06 00:45:32.866180,2025-12-10 00:45:32.866180,3,"pet-friendly, in Manhattan",book within 48h for best rate
45990448,NYC,Upper West Side,290.0,29,0,0,0,275.01,233.7585,False,0.0,Standard,False,High,Manhattan,2025-12-03 00:45:32.866180,2025-12-19 00:45:32.866180,12,in Manhattan,book within 48h for best rate
564766295703536729,NYC,Rosedale,220.0,6,1,1,1,220.15,187.1275,False,0.1,"Pet-friendly, Near transit, Breakfast included",False,Low,Queens,2025-12-03 00:45:32.866180,2025-12-12 00:45:32.866180,5,"pet-friendly, in Queens",book within 48h for best rate
25605433,NYC,North Riverdale,115.0,17,0,0,1,105.84,89.964,False,0.0,Breakfast included,False,High,Bronx,2025-12-06 00:45:32.866180,2025-12-20 00:45:32.866180,13,"breakfast included, in Bronx",book within 48h for best rate
41558667,NYC,Upper West Side,127.0,5,1,1,0,120.93,102.79050000000001,False,0.0,"Pet-friendly, Near transit",False,Low,Manhattan,2025-12-05 00:45:32.866180,2025-12-14 00:45:32.866180,7,"pet-friendly, in Manhattan",book within 48h for best rate
49325311,NYC,Queens Village,99.0,5,0,0,0,103.83,88.2555,False,4.7,Standard,False,Low,Queens,2025-12-07 00:45:32.866180,2025-12-10 00:45:32.866180,3,in Queens,book within 48h for best rate
46981421,NYC,Rockaway Park,193.0,21,1,0,0,195.47,166.1495,False,1.3,Pet-friendly,False,High,Manhattan,2025-12-05 00:45:32.866180,2025-12-10 00:45:32.866180,3,"pet-friendly, in Manhattan",book within 48h for best rate
17314650,NYC,Rosedale,121.0,8,0,1,0,119.77,101.80449999999999,False,0.0,Near transit,False,Low,Queens,2025-12-04 00:45:32.866180,2025-12-20 00:45:32.866180,13,"near transit, in Queens",book within 48h for best rate
611474131288511493,NYC,Park Hill,177.0,23,1,1,0,169.43,144.0155,False,0.0,"Pet-friendly, Near transit",False,High,Manhattan,2025-12-03 00:45:32.866180,2025-12-20 00:45:32.866180,13,"pet-friendly, in Manhattan",book within 48h for best rate
52571218,NYC,North Riverdale,280.0,7,1,1,1,306.34,260.38899999999995,False,8.6,"Pet-friendly, Near transit, Breakfast included",False,Low,Bronx,2025-12-02 00:45:32.866180,2025-12-19 00:45:32.866180,12,"pet-friendly, in Bronx",book within 48h for best rate
15958841,NYC,Green-Wood Cemetery,95.0,7,1,0,0,90.64,77.044,False,0.0,Pet-friendly,False,Low,Manhattan,2025-12-05 00:45:32.866180,2025-12-17 00:45:32.866180,10,"pet-friendly, in Manhattan",book within 48h for best rate
51362659,NYC,Rosedale,106.0,9,0,1,0,105.65,89.80250000000001,False,0.0,Near transit,False,Medium,Queens,2025-12-04 00:45:32.866180,2025-12-09 00:45:32.866180,2,"near transit, in Queens",expires in 2d
22808643,NYC,Upper West Side,89.0,5,0,0,0,82.7,70.295,False,0.0,Standard,False,Low,Manhattan,2025-12-02 00:45:32.866180,2025-12-11 00:45:32.866180,4,in Manhattan,book within 48h for best rate
604608429183761891,NYC,Wakefield,206.0,23,1,1,0,213.76,181.696,False,3.6,"Pet-friendly, Near transit",False,High,Bronx,2025-12-06 00:45:32.866180,2025-12-19 00:45:32.866180,12,"pet-friendly, in Bronx",book within 48h for best rate
17097410,NYC,Upper West Side,116.0,6,1,0,0,128.49,109.21650000000001,False,9.7,Pet-friendly,False,Low,Manhattan,2025-12-07 00:45:32.866180,2025-12-13 00:45:32.866180,6,"pet-friendly, in Manhattan",book within 48h for best rate
31123953,NYC,Upper West Side,205.0,27,1,1,1,207.57,176.43449999999999,False,1.2,"Pet-friendly, Near transit, Breakfast included",False,High,Manhattan,2025-12-04 00:45:32.866180,2025-12-12 00:45:32.866180,5,"pet-friendly, in Manhattan",book within 48h for best rate
27264779,NYC,Upper West Side,182.0,14,1,0,0,168.47,143.1995,False,0.0,Pet-friendly,False,Medium,Manhattan,2025-12-01 00:45:32.866180,2025-12-09 00:45:32.866180,2,"pet-friendly, in Manhattan",expires in 2d
23169714,NYC,Upper West Side,122.0,5,1,1,1,132.75,112.83749999999999,False,8.1,"Pet-friendly, Near transit, Breakfast included",False,Low,Manhattan,2025-12-07 00:45:32.866180,2025-12-09 00:45:32.866180,2,"pet-friendly, in Manhattan",expires in 2d
42902034,NYC,Randall Manor,90.0,14,1,1,1,97.0,82.45,False,7.2,"Pet-friendly, Near transit, Breakfast included",False,Medium,Staten Island,2025-12-07 00:45:32.866180,2025-12-19 00:45:32.866180,12,"pet-friendly, in Staten Island",book within 48h for best rate
20602950,NYC,Upper West Side,85.0,15,0,0,1,93.64,79.594,False,9.2,Breakfast included,False,Medium,Manhattan,2025-12-06 00:45:32.866180,2025-12-17 00:45:32.866180,10,"breakfast included, in Manhattan",book within 48h for best rate
53320929,NYC,Upper West Side,171.0,23,0,0,1,186.16,158.236,False,8.1,Breakfast included,False,High,Manhattan,2025-12-06 00:45:32.866180,2025-12-16 00:45:32.866180,9,"breakfast included, in Manhattan",book within 48h for best rate
28709508,NYC,Upper West Side,285.0,27,0,1,1,322.11,273.7935,False,11.5,"Near transit, Breakfast included",False,High,Manhattan,2025-12-04 00:45:32.866180,2025-12-15 00:45:32.866180,8,"12% off, near transit, in Manhattan",book within 48h for best rate
44261577,NYC,Park Hill,214.0,12,1,1,0,208.56,177.276,False,0.0,"Pet-friendly, Near transit",False,Medium,Manhattan,2025-12-05 00:45:32.866180,2025-12-16 00:45:32.866180,9,"pet-friendly, in Manhattan",book within 48h for best rate
16532951,NYC,Rosedale,120.0,17,1,0,1,134.8,114.58000000000001,False,11.0,"Pet-friendly, Breakfast included",False,High,Queens,2025-12-07 00:45:32.866180,2025-12-20 00:45:32.866180,13,"11% off, pet-friendly, in Queens",book within 48h for best rate
53942506,NYC,North Riverdale,130.0,6,1,0,1,144.35,122.69749999999999,False,9.9,"Pet-friendly, Breakfast included",False,Low,Bronx,2025-12-07 00:45:32.866180,2025-12-15 00:45:32.866180,8,"pet-friendly, in Bronx",book within 48h for best rate
48923493,NYC,Crotona Park,79.0,14,0,1,0,77.0,65.45,False,0.0,Near transit,False,Medium,Manhattan,2025-12-03 00:45:32.866180,2025-12-12 00:45:32.866180,5,"near transit, in Manhattan",book within 48h for best rate
46584237,NYC,Upper West Side,186.0,23,1,1,1,200.91,170.77349999999998,False,7.4,"Pet-friendly, Near transit, Breakfast included",False,High,Manhattan,2025-12-03 00:45:32.866180,2025-12-16 00:45:32.866180,9,"pet-friendly, in Manhattan",book within 48h for best rate
51447243,NYC,Crotona Park,117.0,29,0,1,1,125.58,106.743,False,6.8,"Near transit, Breakfast included",False,High,Manhattan,2025-12-01 00:45:32.866180,2025-12-14 00:45:32.866180,7,"near transit, in Manhattan",book within 48h for best rate
755528,NYC,Bronx Park,49.0,27,0,1,1,51.87,44.089499999999994,False,5.5,"Near transit, Breakfast included",False,High,Manhattan,2025-12-01 00:45:32.866180,2025-12-16 00:45:32.866180,9,"near transit, in Manhattan",book within 48h for best rate
45609412,NYC,Forest Park,180.0,5,1,0,0,172.12,146.302,False,0.0,Pet-friendly,False,Low,Manhattan,2025-12-04 00:45:32.866180,2025-12-10 00:45:32.866180,3,"pet-friendly, in Manhattan",book within 48h for best rate
1759050,NYC,Wakefield,66.0,19,0,1,1,74.95,63.7075,False,11.9,"Near transit, Breakfast included",False,High,Bronx,2025-12-07 00:45:32.866180,2025-12-09 00:45:32.866180,2,"12% off, near transit, in Bronx",expires in 2d
600921563916594039,NYC,North Riverdale,200.0,15,1,0,1,181.93,154.6405,False,0.0,"Pet-friendly, Breakfast included",False,Medium,Bronx,2025-12-06 00:45:32.866180,2025-12-09 00:45:32.866180,2,"pet-friendly, in Bronx",expires in 2d
596312264399200868,NYC,Bronx Park,288.0,26,1,1,1,305.08,259.318,False,5.6,"Pet-friendly, Near transit, Breakfast included",False,High,Manhattan,2025-12-06 00:45:32.866180,2025-12-11 00:45:32.866180,4,"pet-friendly, in Manhattan",book within 48h for best rate
23258724,NYC,Green-Wood Cemetery,83.0,13,0,1,0,78.81,66.9885,False,0.0,Near transit,False,Medium,Manhattan,2025-12-02 00:45:32.866180,2025-12-20 00:45:32.866180,13,"near transit, in Manhattan",book within 48h for best rate
31515748,NYC,Upper West Side,85.0,8,1,0,1,78.9,67.065,False,0.0,"Pet-friendly, Breakfast included",False,Low,Manhattan,2025-12-06 00:45:32.866180,2025-12-17 00:45:32.866180,10,"pet-friendly, in Manhattan",book within 48h for best rate
48317405,NYC,Rosedale,182.0,24,1,0,1,189.13,160.76049999999998,False,3.8,"Pet-friendly, Breakfast included",False,High,Queens,2025-12-06 00:45:32.866180,2025-12-16 00:45:32.866180,9,"pet-friendly, in Queens",book within 48h for best rate
33574976,NYC,Park Hill,81.0,25,1,0,1,80.44,68.374,False,0.0,"Pet-friendly, Breakfast included",False,High,Manhattan,2025-12-03 00:45:32.866180,2025-12-13 00:45:32.866180,6,"pet-friendly, in Manhattan",book within 48h for best rate
49911832,NYC,Wakefield,141.0,15,0,0,0,136.24,115.804,False,0.0,Standard,False,Medium,Bronx,2025-12-02 00:45:32.866180,2025-12-18 00:45:32.866180,11,in Bronx,book within 48h for best rate
35992172,NYC,Upper West Side,89.0,10,0,1,0,89.54,76.10900000000001,False,0.6,Near transit,False,Medium,Manhattan,2025-12-07 00:45:32.866180,2025-12-09 00:45:32.866180,2,"near transit, in Manhattan",expires in 2d
20860210,NYC,North Riverdale,79.0,28,0,0,0,87.0,73.95,False,9.2,Standard,False,High,Bronx,2025-12-01 00:45:32.866180,2025-12-15 00:45:32.866180,8,in Bronx,book within 48h for best rate
51086705,NYC,Marine Park,172.0,7,1,0,1,161.46,137.241,False,0.0,"Pet-friendly, Breakfast included",False,Low,Manhattan,2025-12-02 00:45:32.866180,2025-12-19 00:45:32.866180,12,"pet-friendly, in Manhattan",book within 48h for best rate
15157180,NYC,Battery Park City,399.0,5,1,1,0,426.33,362.3805,False,6.4,"Pet-friendly, Near transit",False,Low,Manhattan,2025-12-03 00:45:32.866180,2025-12-10 00:45:32.866180,3,"pet-friendly, in Manhattan",book within 48h for best rate
45532589,NYC,Van Cortlandt Park,170.0,22,0,1,1,177.5,150.875,False,4.2,"Near transit, Breakfast included",False,High,Manhattan,2025-12-01 00:45:32.866180,2025-12-20 00:45:32.866180,13,"near transit, in Manhattan",book within 48h for best rate
49196105,NYC,Van Cortlandt Park,161.0,5,0,0,1,184.2,156.57,False,12.6,Breakfast included,False,Low,Manhattan,2025-12-07 00:45:32.866180,2025-12-11 00:45:32.866180,4,"13% off, breakfast included, in Manhattan",book within 48h for best rate
54109697,NYC,Van Cortlandt Park,76.0,21,1,1,0,80.0,68.0,False,5.0,"Pet-friendly, Near transit",False,High,Manhattan,2025-12-05 00:45:32.866180,2025-12-10 00:45:32.866180,3,"pet-friendly, in Manhattan",book within 48h for best rate
37043271,NYC,Cambria Heights,153.0,27,1,1,0,170.48,144.908,False,10.3,"Pet-friendly, Near transit",False,High,Queens,2025-12-05 00:45:32.866180,2025-12-15 00:45:32.866180,8,"10% off, pet-friendly, in Queens",book within 48h for best rate
38414511,NYC,Van Cortlandt Park,81.0,16,1,0,0,92.02,78.217,False,12.0,Pet-friendly,False,High,Manhattan,2025-12-05 00:45:32.866180,2025-12-12 00:45:32.866180,5,"12% off, pet-friendly, in Manhattan",book within 48h for best rate
38290027,NYC,Van Cortlandt Park,92.0,13,0,0,0,105.27,89.47949999999999,False,12.6,Standard,False,Medium,Manhattan,2025-12-03 00:45:32.866180,2025-12-18 00:45:32.866180,11,"13% off, in Manhattan",book within 48h for best rate
27484189,NYC,Van Cortlandt Park,85.0,29,0,1,1,95.42,81.107,False,10.9,"Near transit, Breakfast included",False,High,Manhattan,2025-12-06 00:45:32.866180,2025-12-16 00:45:32.866180,9,"11% off, near transit, in Manhattan",book within 48h for best rate
24667843,NYC,Rockaway Park,158.0,20,1,1,0,177.32,150.72199999999998,False,10.9,"Pet-friendly, Near transit",False,High,Manhattan,2025-12-07 00:45:32.866180,2025-12-09 00:45:32.866180,2,"11% off, pet-friendly, in Manhattan",expires in 2d
