listing_id,city,neighbourhood,price,rooms_left,is_pet_friendly,near_transit,has_breakfast
53926790,NYC,Long Island City,399.0,5,1,1,1
53979869,NYC,Washington Heights,250.0,7,0,1,1
53932134,NYC,Williamsburg,170.0,20,1,1,0
53980561,NYC,Elmhurst,142.0,23,1,1,1
54023696,NYC,Flushing,176.0,25,0,0,1
53981239,NYC,Bushwick,135.0,5,1,0,1
53982596,NYC,West Village,450.0,13,0,1,1
53933376,NYC,Midtown,316.0,29,1,1,1
53982973,NYC,Rego Park,122.0,25,1,1,0
53934304,NYC,Bedford-Stuyvesant,270.0,16,1,0,1
53990862,NYC,Bedford-Stuyvesant,219.0,24,0,0,0
53991575,NYC,Upper East Side,424.0,11,0,0,1
54034713,NYC,East Elmhurst,354.0,21,1,0,0
54036146,NYC,Chinatown,175.0,20,0,1,1
54036704,NYC,Ridgewood,255.0,7,1,1,0
54037830,NYC,Ridgewood,150.0,19,1,1,1
53997433,NYC,East Flatbush,90.0,12,0,1,0
54038902,NYC,East Village,184.0,18,1,0,1
54039017,NYC,Bedford-Stuyvesant,187.0,25,1,0,1
54039740,NYC,Bedford-Stuyvesant,181.0,27,0,0,1
54040139,NYC,Bedford-Stuyvesant,179.0,10,1,1,0
53940686,NYC,Bay Ridge,206.0,14,0,0,0
54000974,NYC,Rockaway Beach,300.0,21,0,1,1
54042480,NYC,Mott Haven,180.0,29,1,0,0
54001498,NYC,Mill Basin,160.0,18,1,0,1
54001701,NYC,Flatlands,230.0,25,0,0,1
54054024,NYC,Greenpoint,104.0,7,1,0,0
54055625,NYC,Huguenot,99.0,22,1,0,1
54002531,NYC,Hell's Kitchen,145.0,11,0,0,1
53951437,NYC,Greenpoint,188.0,27,0,1,0
54058740,NYC,Jamaica,130.0,10,1,1,1
54004426,NYC,South Ozone Park,176.0,19,1,1,0
54006365,NYC,Dyker Heights,124.0,12,1,0,0
53958813,NYC,Bedford-Stuyvesant,225.0,16,0,1,0
54012192,NYC,Bedford-Stuyvesant,126.0,20,1,0,0
54066674,NYC,Bedford-Stuyvesant,129.0,28,1,1,1
54089885,NYC,Schuylerville,162.0,5,1,0,0
53965185,NYC,Flatbush,156.0,26,1,0,0
53965605,NYC,Williamsburg,252.0,8,1,0,1
53966415,NYC,Bedford-Stuyvesant,208.0,17,1,1,1
54098881,NYC,East Village,220.0,5,1,1,0
54102360,NYC,Midtown,290.0,15,0,0,0
54070027,NYC,Clinton Hill,160.0,29,0,0,0
54104783,NYC,Jamaica,115.0,29,0,1,0
54074900,NYC,Bronxdale,89.0,6,0,1,0
54076605,NYC,East New York,101.0,20,1,0,1
54105419,NYC,Ridgewood,400.0,7,0,0,1
53970207,NYC,Bedford-Stuyvesant,218.0,11,0,1,1
53970630,NYC,Bedford-Stuyvesant,313.0,27,1,0,0
54083965,NYC,Glendale,100.0,12,1,0,0
54085539,NYC,Harlem,214.0,16,0,0,0
54110825,NYC,Bedford-Stuyvesant,200.0,9,0,0,1
54229825,NYC,Bedford-Stuyvesant,418.0,7,1,0,1
54238053,NYC,Clinton Hill,243.0,23,1,1,1
54111621,NYC,East New York,197.0,26,1,0,1
54112545,NYC,Bedford-Stuyvesant,147.0,23,0,0,0
54239768,NYC,Chelsea,439.0,25,0,0,1
54118066,NYC,Bushwick,98.0,16,1,1,1
54122536,NYC,Prospect Heights,239.0,13,0,0,1
54169005,NYC,Jamaica,130.0,24,1,0,0
54123359,NYC,Middle Village,230.0,5,0,1,1
54173093,NYC,Flatbush,240.0,13,0,0,1
54127427,NYC,Van Nest,141.0,24,1,1,0
54128573,NYC,Harlem,200.0,27,1,0,1
54129100,NYC,East Morrisania,159.0,18,1,1,0
54129391,NYC,Flatbush,227.0,7,0,0,0
54259378,NYC,Springfield Gardens,165.0,10,0,1,1
54182445,NYC,Upper West Side,125.0,26,0,0,0
54263192,NYC,Queens Village,194.0,15,1,0,1
54183001,NYC,Parkchester,145.0,19,1,1,1
54136738,NYC,Springfield Gardens,107.0,29,0,1,1
54186567,NYC,St. Albans,140.0,9,1,0,0
54194995,NYC,Forest Hills,425.0,18,1,1,0
54264262,NYC,Prospect-Lefferts Gardens,125.0,5,1,1,0
54141910,NYC,Midtown,260.0,8,0,0,1
54269748,NYC,East New York,103.0,17,0,1,0
54196652,NYC,Park Slope,393.0,26,1,1,0
54142308,NYC,Midtown,230.0,17,0,0,0
54197701,NYC,Bushwick,190.0,14,1,0,0
54270319,NYC,Olinville,180.0,25,1,0,0
54200144,NYC,Flushing,141.0,12,0,1,1
54201003,NYC,Jamaica,193.0,13,0,1,1
54277357,NYC,Ditmars Steinway,123.0,9,0,0,0
54210471,NYC,East New York,174.0,20,1,1,0
54210937,NYC,Bushwick,140.0,23,0,1,0
54210998,NYC,Bedford-Stuyvesant,190.0,7,0,1,0
54220873,NYC,Williamsbridge,127.0,16,1,1,1
54291034,NYC,Midtown,290.0,24,0,1,0
54291188,NYC,Midtown,290.0,16,0,0,0
54291234,NYC,Midtown,290.0,7,0,0,1
54221901,NYC,Jamaica Hills,190.0,18,1,0,1
54222180,NYC,Cypress Hills,231.0,13,0,0,1
54224447,NYC,Brownsville,119.0,25,1,0,1
54295662,NYC,Crown Heights,170.0,28,1,0,0
54344950,NYC,Bedford-Stuyvesant,234.0,24,0,1,1
507915820116937406,NYC,Williamsburg,183.0,7,1,0,0
508631253232071761,NYC,Bay Ridge,203.0,14,1,0,0
54345262,NYC,Upper East Side,195.0,5,1,0,1
509021288759072717,NYC,Laurelton,96.0,21,1,0,0
54304915,NYC,Canarsie,91.0,14,1,0,1
511074494713407260,NYC,Melrose,160.0,27,0,0,0
511403973916516348,NYC,South Ozone Park,88.0,13,1,1,1
54306557,NYC,Bushwick,186.0,6,0,0,1
54306681,NYC,Williamsburg,314.0,8,1,0,1
513893490613844779,NYC,Greenpoint,288.0,26,1,1,0
54307697,NYC,Bedford-Stuyvesant,85.0,26,0,0,1
515270964752201497,NYC,Bay Ridge,179.0,28,0,0,0
54318636,NYC,Rosedale,116.0,11,0,1,1
54357717,NYC,Longwood,204.0,27,0,1,1
54319137,NYC,Bushwick,130.0,28,1,0,0
54319710,NYC,Greenpoint,162.0,18,0,1,0
54326428,NYC,Bushwick,159.0,23,0,0,1
519453936157575198,NYC,Allerton,137.0,26,1,1,1
519783939188198521,NYC,Inwood,134.0,6,0,0,1
521104724886679310,NYC,Bedford-Stuyvesant,210.0,17,1,0,1
54327246,NYC,Harlem,120.0,23,0,1,0
521735673953787156,NYC,Greenwich Village,268.0,11,1,1,0
54364623,NYC,Bedford-Stuyvesant,300.0,14,1,0,0
522639572031900388,NYC,Columbia St,126.0,17,1,1,1
54330867,NYC,Williamsbridge,109.0,28,0,1,0
54331135,NYC,Kew Gardens,82.0,5,1,1,1
529007023706548266,NYC,Long Island City,162.0,12,0,1,1
529984352362471277,NYC,Springfield Gardens,145.0,27,0,0,1
54332379,NYC,Wakefield,140.0,5,1,0,0
54387272,NYC,Upper West Side,320.0,13,0,0,1
534043632832868876,NYC,Bedford-Stuyvesant,125.0,7,0,1,0
54387943,NYC,Bushwick,135.0,24,1,0,1
54392313,NYC,West Brighton,78.0,25,1,1,0
536337717555441444,NYC,Jamaica,125.0,11,0,1,1
54393300,NYC,East Flatbush,99.0,23,0,1,0
537434086114142284,NYC,Harlem,160.0,10,0,1,1
54397475,NYC,East Harlem,246.0,27,1,0,1
541809463220283278,NYC,Rosedale,227.0,5,0,1,0
497221656953912856,NYC,Bay Ridge,201.0,21,0,1,0
542877872438551363,NYC,Flatbush,200.0,28,0,0,1
542897168768814229,NYC,Bayside,398.0,15,1,0,1
543470629405434827,NYC,Upper East Side,250.0,16,0,1,0
502991879764361063,NYC,Bushwick,192.0,5,1,0,0
543641156240146494,NYC,Two Bridges,186.0,5,0,1,1
543646731581143482,NYC,East Harlem,300.0,22,1,1,1
504541514904816853,NYC,East New York,226.0,25,1,1,0
544281000899834286,NYC,Williamsburg,250.0,16,1,0,1
547130010152227717,NYC,Borough Park,159.0,12,1,0,1
547189620660476505,NYC,South Ozone Park,200.0,12,1,0,0
550048501576829484,NYC,Clinton Hill,126.0,12,0,0,1
544401457419857074,NYC,Midtown,261.0,29,1,0,1
544867022494251692,NYC,Bedford-Stuyvesant,115.0,24,0,0,0
550259103543606427,NYC,Harlem,214.0,29,1,0,1
550534506151779350,NYC,Harlem,134.0,5,0,0,1
544913579003206450,NYC,Jackson Heights,113.0,12,0,0,0
545163157468611464,NYC,Corona,179.0,20,1,1,0
545234513249753078,NYC,Rosedale,84.0,17,0,0,0
550688716776847326,NYC,Upper West Side,279.0,21,1,0,1
547899573423305701,NYC,Allerton,151.0,18,0,0,1
550800015790136354,NYC,Sunset Park,143.0,12,1,0,0
545563697666112561,NYC,Jackson Heights,113.0,22,1,1,1
545612614941895646,NYC,Harlem,190.0,18,1,0,1
545955512104991545,NYC,Jamaica,133.0,5,1,1,1
550870831821474216,NYC,Canarsie,160.0,27,1,0,1
545960635890038947,NYC,Harlem,157.0,11,1,1,1
550923487986078016,NYC,St. George,136.0,20,1,0,0
550924397505635837,NYC,Bedford-Stuyvesant,125.0,20,1,0,0
551257655647298078,NYC,Williamsburg,296.0,22,0,0,1
548522994299078504,NYC,South Ozone Park,87.0,12,0,1,0
548618432625308411,NYC,Bedford-Stuyvesant,149.0,26,0,0,1
552082987855067626,NYC,Bushwick,238.0,14,0,1,0
549026772417423162,NYC,East Elmhurst,300.0,14,1,0,1
552117259936678054,NYC,Harlem,297.0,26,0,1,0
546449752130660380,NYC,Long Island City,216.0,5,1,0,1
546489197632602270,NYC,Fort Greene,90.0,29,1,1,1
546555949054231567,NYC,Bedford-Stuyvesant,324.0,13,1,1,0
552208563699318844,NYC,Graniteville,112.0,27,1,0,0
552211233896015720,NYC,Bushwick,158.0,12,0,0,0
549264345064528625,NYC,East Harlem,144.0,14,1,1,0
549269675708932153,NYC,Williamsbridge,101.0,13,1,0,0
549338044885461192,NYC,Prospect-Lefferts Gardens,224.0,9,1,0,0
547038960040761027,NYC,East Flatbush,76.0,5,1,1,0
552458403234586755,NYC,Fort Greene,166.0,18,0,1,0
547044272820739172,NYC,Bedford-Stuyvesant,150.0,17,1,0,0
549362079534421010,NYC,Cobble Hill,197.0,24,0,0,1
549424262759720349,NYC,Bushwick,140.0,23,0,0,1
547052092960903571,NYC,Harlem,102.0,6,1,0,0
549446880012802933,NYC,Harlem,165.0,13,0,1,1
552798012536553490,NYC,Long Island City,271.0,5,1,1,0
549465289587099130,NYC,Schuylerville,112.0,12,0,0,0
552970469096597399,NYC,Williamsburg,214.0,14,0,0,1
553029238283466076,NYC,Chelsea,269.0,21,0,1,0
549884279315495918,NYC,Upper East Side,342.0,25,1,0,0
549992015887913072,NYC,Hell's Kitchen,211.0,18,0,0,0
555084121436227690,NYC,Bedford-Stuyvesant,115.0,13,0,0,0
552887840846645368,NYC,Bedford-Stuyvesant,128.0,10,0,1,0
558306500468820859,NYC,East Elmhurst,182.0,25,0,1,1
555713859294258119,NYC,Mariners Harbor,69.0,8,1,0,0
553798293551956243,NYC,Williamsburg,206.0,19,0,1,0
558597180499244358,NYC,East Harlem,475.0,8,0,1,1
553895768024091783,NYC,Flatbush,151.0,28,0,1,0
554175570283178317,NYC,Briarwood,115.0,23,1,0,0
554201110398340578,NYC,Hell's Kitchen,405.0,21,1,0,1
555850239743854956,NYC,Bedford-Stuyvesant,386.0,19,1,0,1
558726995077098463,NYC,Bedford-Stuyvesant,250.0,27,0,0,1
555851719232974597,NYC,Bedford-Stuyvesant,162.0,19,0,1,0
554251527104608408,NYC,East Village,500.0,9,1,1,1
558748241464924095,NYC,Bedford-Stuyvesant,364.0,8,1,0,1
554324786483667107,NYC,Upper West Side,397.0,10,1,0,1
556247091679540869,NYC,Jackson Heights,86.0,10,1,0,0
558913041747053905,NYC,Nolita,302.0,19,0,1,1
554590833584755715,NYC,Crown Heights,224.0,5,1,1,0
554711163061792863,NYC,East New York,104.0,12,1,0,1
556680269479602024,NYC,Jamaica,74.0,21,0,1,1
556723136931333465,NYC,East Flatbush,380.0,10,1,1,1
554993827876380403,NYC,Long Island City,115.0,23,0,0,1
557097813047055414,NYC,Williamsburg,250.0,21,1,0,0
555047190533847771,NYC,Williamsbridge,99.0,26,0,0,0
559436403947747872,NYC,Briarwood,200.0,14,0,1,1
557215989019400540,NYC,East Harlem,140.0,6,1,1,0
559475813863012904,NYC,Cypress Hills,166.0,29,1,0,0
557232760678996420,NYC,Hell's Kitchen,110.0,24,0,1,0
559526906537119383,NYC,Bedford-Stuyvesant,199.0,17,1,0,1
557385517263177002,NYC,Ozone Park,200.0,12,0,0,0
557389522503487021,NYC,Harlem,347.0,6,0,1,0
557390530794470233,NYC,Prospect-Lefferts Gardens,116.0,19,1,0,1
561007430600052203,NYC,Ozone Park,185.0,20,0,0,1
559592743617283842,NYC,Crown Heights,415.0,12,1,1,1
561023982487364297,NYC,Bensonhurst,186.0,25,1,1,0
561029909778079657,NYC,Long Island City,150.0,8,1,0,0
559656259196339504,NYC,Bedford-Stuyvesant,237.0,24,1,1,0
561056459074470843,NYC,Astoria,144.0,14,1,1,1
561485017311573176,NYC,Crown Heights,280.0,20,1,1,0
561521233589455528,NYC,Long Island City,110.0,22,0,1,1
559983063977514392,NYC,Prospect-Lefferts Gardens,130.0,23,1,0,1
561535863010951753,NYC,Ditmars Steinway,227.0,21,1,0,0
561576961935479391,NYC,Bushwick,111.0,19,1,1,0
561695071089228250,NYC,Murray Hill,400.0,22,1,0,1
557862618452685938,NYC,Maspeth,286.0,7,0,1,0
557904043710203418,NYC,Harlem,200.0,22,0,0,1
561765921593687929,NYC,Cypress Hills,125.0,5,1,1,1
561940898657308457,NYC,Springfield Gardens,153.0,8,0,0,1
557912715961485952,NYC,East Flatbush,190.0,7,1,1,1
557952596791426990,NYC,Ridgewood,150.0,12,1,1,1
562077207762015362,NYC,Hell's Kitchen,293.0,5,1,1,0
558032748962448917,NYC,Cypress Hills,124.0,19,0,0,1
558046237513339330,NYC,Astoria,137.0,29,1,1,1
562321761954443938,NYC,Canarsie,200.0,21,0,1,0
563556569721920671,NYC,Long Island City,350.0,9,1,1,1
563591535623653881,NYC,Upper East Side,257.0,27,1,1,0
562951973396560887,NYC,Jamaica,207.0,18,0,1,0
565082385498111833,NYC,Midtown,90.0,16,1,0,1
565112303079121006,NYC,Arverne,130.0,29,1,0,0
563054416403984131,NYC,Bushwick,329.0,22,1,1,0
565133661908831281,NYC,Pelham Bay,62.0,20,1,0,0
563674033221110944,NYC,Upper West Side,135.0,19,1,1,1
563690104682126377,NYC,Long Island City,439.0,12,1,0,1
565173112445230681,NYC,Melrose,235.0,15,0,1,1
565177389638327305,NYC,Bedford-Stuyvesant,200.0,6,1,1,1
563814027308620995,NYC,Bedford-Stuyvesant,170.0,16,1,0,1
565206646532271965,NYC,Williamsburg,260.0,5,0,0,1
563268292006599316,NYC,East New York,101.0,23,0,0,0
565252455567607000,NYC,Parkchester,73.0,13,0,0,1
565381561896039468,NYC,Jamaica,165.0,16,0,0,1
567651045906878079,NYC,Astoria,283.0,11,0,1,1
563864922936990733,NYC,Flatbush,146.0,12,1,0,1
563957520707872792,NYC,Gramercy,339.0,19,1,0,1
568036746216605390,NYC,East Harlem,286.0,24,0,1,1
564229280225504107,NYC,Harlem,236.0,11,0,1,0
565994693666099276,NYC,Greenpoint,267.0,17,0,1,1
568179775239963391,NYC,Ridgewood,168.0,29,1,0,0
568189538970405001,NYC,Astoria,140.0,9,1,1,1
566011498440844024,NYC,Bedford-Stuyvesant,108.0,8,1,0,0
568385041952107292,NYC,Elmhurst,147.0,21,0,1,0
564526469886538443,NYC,Bedford-Stuyvesant,150.0,25,1,0,1
564542475835793907,NYC,Bay Ridge,128.0,8,1,1,0
566096258016765596,NYC,Upper West Side,169.0,8,0,0,0
566099298837722354,NYC,Springfield Gardens,133.0,21,0,1,1
564602108695275173,NYC,Springfield Gardens,112.0,7,0,0,0
568721876861286064,NYC,Clinton Hill,203.0,17,0,0,0
564682824371493121,NYC,Rosedale,275.0,7,0,0,1
566657114696204623,NYC,Sunset Park,78.0,5,0,0,0
568782483385919603,NYC,Chinatown,213.0,6,0,1,1
566763086373559560,NYC,St. Albans,75.0,14,0,1,1
568804282571008048,NYC,Gravesend,129.0,28,1,0,1
566810028944349142,NYC,Bushwick,104.0,21,0,1,0
570342579397893646,NYC,Cambria Heights,123.0,22,1,0,1
570438889074248389,NYC,Hell's Kitchen,275.0,7,1,1,1
569183451383157192,NYC,Crown Heights,102.0,29,1,1,0
571085392689494584,NYC,Edenwald,100.0,16,1,0,1
567455185660047686,NYC,Sunset Park,89.0,16,1,1,0
567497617655806945,NYC,Williamsburg,171.0,10,1,0,0
572524714226444395,NYC,Williamsburg,225.0,21,1,1,0
571219638611660396,NYC,Wakefield,130.0,28,1,1,1
571533506242496688,NYC,West Brighton,90.0,27,0,0,0
572530913771194520,NYC,East Flatbush,131.0,12,1,1,1
571598171738337849,NYC,Flatlands,325.0,8,0,1,1
571621764931808441,NYC,Flushing,135.0,24,0,1,1
572662087904100663,NYC,Wakefield,221.0,18,1,0,1
571869870266563587,NYC,Greenpoint,200.0,28,1,1,1
570117735110543719,NYC,Astoria,144.0,24,1,0,1
573138634593512356,NYC,Sunset Park,126.0,5,1,0,1
573161835837658241,NYC,Midtown,400.0,8,1,1,1
573260318211987560,NYC,East Harlem,393.0,27,1,0,1
573737351748791309,NYC,Brownsville,140.0,12,0,1,1
574002265413161409,NYC,Parkchester,96.0,19,0,0,1
574111905696387981,NYC,Maspeth,152.0,9,1,1,1
575932751809366069,NYC,Rockaway Beach,361.0,7,0,1,0
572446396370094272,NYC,Rockaway Beach,200.0,25,1,1,0
576093158521611820,NYC,Flushing,137.0,9,1,0,0
576093855337848259,NYC,East Flatbush,81.0,22,1,0,1
574564294530069603,NYC,Elmhurst,137.0,24,0,1,1
576111521581969452,NYC,Theater District,299.0,16,1,1,1
578419829253234672,NYC,Harlem,130.0,6,1,0,0
576364871043339855,NYC,Flatbush,127.0,10,0,1,0
578646298355637587,NYC,Hell's Kitchen,358.0,29,0,0,1
576554964542755713,NYC,Whitestone,119.0,25,0,0,1
576564790171069151,NYC,Jamaica Estates,314.0,28,1,0,1
574755627577834625,NYC,Concourse Village,89.0,19,0,1,0
574757974742325254,NYC,Harlem,140.0,18,1,1,0
576779694848403067,NYC,Bedford-Stuyvesant,186.0,10,0,1,1
578820995079514656,NYC,Carroll Gardens,243.0,6,1,1,1
578821018737069406,NYC,Bath Beach,237.0,7,1,1,0
578832125165714302,NYC,Bedford-Stuyvesant,199.0,24,0,0,1
576971103127904529,NYC,Rosedale,170.0,19,0,1,0
575271180142118555,NYC,Mill Basin,243.0,13,1,1,0
577404557117592892,NYC,Long Island City,352.0,14,1,1,1
577431168153249315,NYC,Prospect Heights,200.0,13,0,1,0
577446203084022681,NYC,East Flatbush,137.0,20,0,0,1
577498207781168040,NYC,Bushwick,165.0,13,0,1,0
581146598600431139,NYC,Crown Heights,175.0,26,1,1,1
577548481056941846,NYC,Astoria,124.0,25,0,1,0
577549145052236213,NYC,Greenpoint,407.0,26,1,1,1
581267266973679416,NYC,East Flatbush,250.0,27,0,1,1
577619585195209581,NYC,Harlem,309.0,8,1,1,1
577638418323881838,NYC,Ridgewood,210.0,26,1,0,1
577657240307522892,NYC,Prospect-Lefferts Gardens,151.0,18,1,1,1
579143101429384850,NYC,Upper East Side,304.0,14,1,0,1
577692798408251384,NYC,Bushwick,140.0,27,0,1,1
581854104121135510,NYC,Woodhaven,76.0,23,1,1,1
579748530148431026,NYC,Bushwick,383.0,22,0,0,1
581858374016685042,NYC,Bedford-Stuyvesant,250.0,11,1,1,0
579762979716878739,NYC,Queens Village,151.0,20,0,1,0
579764154480991074,NYC,Midtown,237.0,26,1,0,1
581957116197906248,NYC,Hell's Kitchen,404.0,24,0,0,1
578280826450418767,NYC,Bushwick,339.0,10,1,1,1
578327925011346119,NYC,East Flatbush,246.0,7,0,0,0
578338335733827926,NYC,East Flatbush,133.0,28,0,1,1
582137289665171294,NYC,Ditmars Steinway,150.0,23,0,1,0
583372257322548306,NYC,Harlem,153.0,26,1,1,1
583428565614956095,NYC,Upper West Side,192.0,12,0,0,1
580327989332197053,NYC,Springfield Gardens,109.0,20,1,1,0
583454658107890434,NYC,Bedford-Stuyvesant,200.0,12,1,0,0
582466438103477967,NYC,Sunset Park,120.0,26,1,1,1
582567468623517845,NYC,Hell's Kitchen,336.0,16,1,1,1
583850258791847187,NYC,Harlem,160.0,7,1,1,0
583960338786432707,NYC,Ozone Park,128.0,12,1,0,1
583960390959486878,NYC,Williamsburg,180.0,28,0,0,0
582625019781248348,NYC,Bushwick,209.0,26,1,1,1
583967345632331871,NYC,East Harlem,132.0,6,1,1,0
585784002049838467,NYC,Brownsville,287.0,28,0,0,1
582716071788987358,NYC,Williamsbridge,98.0,19,1,0,1
584106153087423766,NYC,Crown Heights,284.0,21,1,0,0
582729806646008630,NYC,Astoria,156.0,20,1,0,0
582783138723648161,NYC,Upper West Side,187.0,12,1,1,1
584196107650643039,NYC,East Flatbush,225.0,24,1,0,1
584255982480543722,NYC,East New York,165.0,29,0,1,1
583136653599213378,NYC,Bedford-Stuyvesant,233.0,5,1,0,0
588292144145889879,NYC,Hell's Kitchen,198.0,11,0,1,0
586351451802965604,NYC,East Flatbush,123.0,10,0,0,1
584781683108944118,NYC,Emerson Hill,120.0,20,1,0,1
588392587036466103,NYC,Sunset Park,240.0,20,1,1,0
588425999053083130,NYC,East Village,261.0,24,0,1,1
588550970022904542,NYC,Bedford-Stuyvesant,130.0,13,0,1,0
588627515187957928,NYC,Bedford-Stuyvesant,254.0,5,1,1,1
588748105671065001,NYC,Hell's Kitchen,253.0,14,1,0,0
586970974625181747,NYC,Jamaica,70.0,20,1,0,0
587031632403313389,NYC,Greenpoint,288.0,7,0,1,1
585535105125985845,NYC,Washington Heights,229.0,15,1,0,0
587055482722811042,NYC,Sunset Park,131.0,6,0,1,0
585605466672370354,NYC,Financial District,415.0,6,0,1,0
588997053218178660,NYC,Bushwick,125.0,7,1,1,1
587190148122616332,NYC,Harlem,135.0,10,1,0,0
589037312864417098,NYC,Downtown Brooklyn,344.0,20,0,0,0
589197973220202667,NYC,Canarsie,135.0,28,0,1,0
591427135680545574,NYC,Bushwick,116.0,27,1,0,0
591460202686614948,NYC,Jamaica,184.0,15,1,0,0
587667546078084102,NYC,Hell's Kitchen,426.0,9,1,1,1
587685396835692238,NYC,Gramercy,275.0,11,0,1,0
591485868352836863,NYC,Springfield Gardens,168.0,24,0,0,1
587842332142199671,NYC,Gravesend,144.0,16,0,0,1
591946759156933537,NYC,Bushwick,233.0,15,1,0,0
587872853396534745,NYC,Flatbush,122.0,20,1,1,0
587889072466798836,NYC,East Flatbush,113.0,28,1,0,1
591964679865314050,NYC,Long Island City,260.0,11,0,0,0
591969184938312703,NYC,East New York,197.0,15,1,0,0
588216955294396068,NYC,Wakefield,116.0,27,1,0,0
592108458572200255,NYC,Ridgewood,91.0,29,1,1,0
592231928282119554,NYC,Clason Point,61.0,12,1,1,1
588273937819990870,NYC,Laurelton,91.0,20,1,1,0
592807382404663065,NYC,Canarsie,119.0,12,1,1,1
593918941909945041,NYC,Chelsea,298.0,14,1,1,1
590372866147671751,NYC,East Flatbush,135.0,27,1,1,1
592867681828592003,NYC,West Village,420.0,24,1,1,0
592875717180613043,NYC,Washington Heights,246.0,24,0,0,0
592924784446503173,NYC,Jamaica Estates,377.0,14,0,0,1
590513062159631975,NYC,Washington Heights,252.0,16,1,0,1
594168710234003387,NYC,Throgs Neck,120.0,12,1,1,1
593543757740241563,NYC,Sunset Park,138.0,20,1,0,1
594281876479242562,NYC,Mariners Harbor,108.0,26,1,1,1
593628573423529888,NYC,Woodhaven,89.0,25,0,1,0
594316345792434482,NYC,Flatbush,150.0,28,1,1,0
593684843078544142,NYC,Flushing,260.0,18,1,0,1
594397894022042503,NYC,Port Morris,204.0,23,1,0,1
597848524664822358,NYC,East Flatbush,80.0,25,0,1,1
595913249604202810,NYC,Upper East Side,200.0,24,1,1,1
594673109092750893,NYC,Upper East Side,491.0,13,1,1,0
596207677760933630,NYC,Jamaica,188.0,12,1,0,0
597998837109223481,NYC,East Flatbush,125.0,27,0,1,1
594914131275091113,NYC,East Flatbush,164.0,18,0,1,0
595080840433512154,NYC,Elmhurst,209.0,15,1,1,1
595140202020162685,NYC,Ditmars Steinway,199.0,24,1,1,0
595153237274559399,NYC,Bay Ridge,142.0,19,1,1,0
596730636088503914,NYC,Flatbush,190.0,29,0,1,0
596776713755259254,NYC,Flatbush,194.0,21,0,0,0
596785609419549577,NYC,Flatbush,195.0,14,0,0,0
599017022512024975,NYC,South Slope,298.0,23,0,0,0
596986224454269512,NYC,Tompkinsville,153.0,16,0,0,1
599150267090624036,NYC,Sunset Park,420.0,25,0,0,0
597087942704646402,NYC,Williamsburg,345.0,14,1,1,1
599189337686133352,NYC,Hell's Kitchen,188.0,5,0,0,1
595652970230241413,NYC,Kingsbridge,125.0,17,1,0,1
595746228812859076,NYC,Sunnyside,156.0,5,0,1,0
597288356012627205,NYC,Crown Heights,170.0,15,1,0,1
597293762881765844,NYC,Carroll Gardens,190.0,20,1,1,1
597789124417139922,NYC,Williamsburg,309.0,24,0,0,0
604417999599677136,NYC,Tremont,147.0,22,1,1,0
602399218578328207,NYC,Flushing,246.0,15,1,1,1
604464290861039062,NYC,Jackson Heights,135.0,28,0,0,0
602757253749505221,NYC,Harlem,160.0,26,1,1,0
602777088581961008,NYC,Nolita,283.0,22,0,0,1
602813218379676972,NYC,Fort Greene,235.0,17,1,0,1
602847514991741383,NYC,Crown Heights,229.0,25,0,0,1
600774025249951299,NYC,Washington Heights,206.0,5,1,0,1
605051948071435121,NYC,Pelham Bay,117.0,18,0,0,1
600844935719363174,NYC,Long Island City,263.0,5,0,0,1
600857776412644712,NYC,Long Island City,328.0,22,1,0,1
605060073702279502,NYC,East Harlem,150.0,11,1,1,0
600945940487006427,NYC,East Elmhurst,158.0,27,1,0,1
600990757662773731,NYC,Springfield Gardens,193.0,8,0,1,1
601189303598379053,NYC,Woodhaven,80.0,13,0,1,0
601344149069397462,NYC,Crown Heights,258.0,22,0,0,1
603614312501820826,NYC,Bellerose,104.0,24,0,0,1
601374442722216589,NYC,Bedford-Stuyvesant,192.0,16,0,0,0
605259537506298767,NYC,Long Island City,167.0,7,1,1,1
603686942719218378,NYC,Midtown,459.0,15,1,1,0
601400178545759728,NYC,Queens Village,104.0,19,0,1,0
601412143806079747,NYC,Harlem,187.0,7,1,1,1
605574696276927945,NYC,Crown Heights,234.0,19,0,0,1
601436798783503804,NYC,East Flatbush,414.0,27,1,1,1
605592707196062589,NYC,Crown Heights,190.0,16,0,0,1
603880955366645489,NYC,Todt Hill,103.0,26,0,1,1
603959698640077828,NYC,Howard Beach,137.0,21,0,0,1
601597656028049750,NYC,Sunnyside,250.0,22,1,0,0
601620082962714688,NYC,Canarsie,500.0,15,1,1,0
604157600844300858,NYC,East Harlem,214.0,29,1,1,0
604300225735966138,NYC,Greenpoint,220.0,27,1,0,1
606297954848999138,NYC,East Harlem,379.0,8,0,1,1
602010313301886772,NYC,Midtown,227.0,11,0,1,0
607294995326784576,NYC,Harlem,406.0,24,1,1,0
606413946541714120,NYC,Crown Heights,280.0,5,1,1,0
607328822575142192,NYC,East Elmhurst,85.0,14,1,0,0
611671287133872810,NYC,Bedford-Stuyvesant,301.0,21,1,0,0
612244808787024718,NYC,Cypress Hills,141.0,5,1,1,0
612409930265187755,NYC,Springfield Gardens,186.0,12,1,1,0
608602629776912411,NYC,Tribeca,353.0,15,0,0,0
